winner;from;to
00200000;1502125;1502147
00200000;1502578;1502606
00200000;1503035;1503117
00200000;1503492;1503576
00200000;1503949;1504035
00200000;1504406;1504494
00200000;1504863;1504953
00200000;1505320;1505412
00200000;1505777;1505871
00200000;1506234;1506330
00200000;1506691;1506789
00200000;1507148;1507248
00200000;1507605;1507707
00200000;1508062;1508166
00200000;1508520;1508624
00200000;1557543;1557565
00200000;1557996;1558024
00200000;1558453;1558535
00200000;1558910;1558994
00200000;1559367;1559453
00200000;1559824;1559912
00200000;1560281;1560371
00200000;1560738;1560830
00200000;1561195;1561289
00200000;1561652;1561748
00200000;1562109;1562207
00200000;1562566;1562666
00200000;1563023;1563125
00200000;1563480;1563584
00200000;1563937;1564043
00200000;1564395;1564501
00200000;1612961;1612983
00200000;1613414;1613442
00200000;1613871;1613953
00200000;1614328;1614412
00200000;1614785;1614871
00200000;1615242;1615330
00200000;1615699;1615789
00200000;1616156;1616248
00200000;1616613;1616707
00200000;1617070;1617166
00200000;1617527;1617625
00200000;1617984;1618084
00200000;1618441;1618543
00200000;1618898;1619002
00200000;1619355;1619461
00200000;1619812;1619920
00200000;1620270;1620378
00200000;1668379;1668401
00200000;1668832;1668860
00200000;1669289;1669371
00200000;1669746;1669830
00200000;1670203;1670289
00200000;1670660;1670748
00200000;1671117;1671207
00200000;1671574;1671666
00200000;1672031;1672125
00200000;1672488;1672584
00200000;1672945;1673043
00200000;1673402;1673502
00200000;1673859;1673961
00200000;1674316;1674420
00200000;1674773;1674879
00200000;1675230;1675338
00200000;1675687;1675797
00200000;1676145;1676255
00200000;1723797;1723819
00200000;1724250;1724278
00200000;1724707;1724789
00200000;1725164;1725248
00200000;1725621;1725707
00200000;1726078;1726166
00200000;1726535;1726625
00200000;1726992;1727084
00200000;1727449;1727543
00200000;1727906;1728002
00200000;1728363;1728461
00200000;1728820;1728920
00200000;1729277;1729379
00200000;1729734;1729838
00200000;1730191;1730297
00200000;1730648;1730756
00200000;1731105;1731215
00200000;1731562;1731674
00200000;1732020;1732132
00200000;1779216;1779236
00200000;1779668;1779695
00200000;1780125;1780154
00200000;1780582;1780665
00200000;1781039;1781124
00200000;1781496;1781583
00200000;1781953;1782042
00200000;1782410;1782501
00200000;1782867;1782960
00200000;1783324;1783419
00200000;1783781;1783878
00200000;1784238;1784337
00200000;1784695;1784796
00200000;1785152;1785255
00200000;1785609;1785714
00200000;1786066;1786173
00200000;1786523;1786632
00200000;1786980;1787091
00200000;1787437;1787550
00200000;1787895;1788009
00080000;10761;10766
00080000;11219;11225
00080000;11677;11684
00080000;12135;12143
00080000;12593;12602
00080000;13051;13061
00080000;13509;13520
00080000;13967;13979
00080000;14425;14438
00080000;14883;14897
00080000;15341;15356
00080000;15799;15815
00080000;16257;16274
00080000;16715;16733
00080000;17172;17192
00080000;17629;17651
00080000;18086;18110
00080000;18543;18569
00080000;19001;19028
00080000;19459;19487
00080000;19917;19946
00080000;20375;20405
00080000;20833;20864
00080000;21291;21323
00080000;21748;21782
00080000;22205;22241
00080000;22662;22700
00080000;23119;23159
00080000;23576;23618
00080000;24033;24077
00080000;24387;24536
00080000;24844;24995
00080000;25301;25460
00080000;25758;25918
00080000;26215;26376
00080000;26672;26834
00080000;27129;27292
00080000;27586;27750
00080000;28043;28208
00080000;28500;28666
00080000;28957;29124
00080000;29414;29582
00080000;29871;30041
00080000;30328;30500
00080000;30785;30959
00080000;31242;31418
00080000;31699;31877
00080000;32156;32336
00080000;32613;32795
00080000;33070;33254
00080000;33527;33713
00080000;33984;34172
00080000;34441;34631
00080000;34898;35090
00080000;35355;35549
00080000;35812;36008
00080000;36269;36467
00080000;36726;36926
00080000;37183;37385
00080000;37640;37844
00080000;38097;38303
00080000;38554;38762
00080000;39011;39221
00080000;39468;39680
00080000;39925;40139
00080000;40383;40597
00080000;40841;41055
00080000;41299;41513
00080000;41757;41971
00080000;42215;42429
00080000;42673;42887
00080000;43131;43345
00080000;43589;43803
00080000;44047;44261
00080000;44505;44719
00080000;44963;45177
00080000;45421;45635
00080000;45879;46093
00080000;46337;46551
00080000;46795;47009
00080000;47253;47467
00080000;47711;47925
00080000;48169;48383
00080000;48627;48841
00080000;49085;49299
00080000;49543;49757
00080000;50001;50215
00080000;50459;50673
00080000;50917;51131
00080000;51375;51589
00080000;51833;52047
00080000;52291;52505
00080000;52749;52963
00080000;53207;53421
00080000;53665;53879
00080000;54123;54337
00080000;54581;54795
00080000;55039;55253
00080000;55497;55711
00080000;66637;66642
00080000;67095;67101
00080000;67553;67560
00080000;68011;68019
00080000;68469;68478
00080000;68927;68937
00080000;69385;69396
00080000;69843;69855
00080000;70301;70314
00080000;70759;70773
00080000;71217;71232
00080000;71675;71691
00080000;72133;72150
00080000;72591;72609
00080000;73048;73068
00080000;73505;73527
00080000;73962;73986
00080000;74419;74445
00080000;74876;74904
00080000;75334;75363
00080000;75792;75822
00080000;76250;76281
00080000;76708;76740
00080000;77166;77199
00080000;77623;77658
00080000;78080;78117
00080000;78537;78576
00080000;78994;79035
00080000;79451;79494
00080000;79806;79953
00080000;80263;80412
00080000;80720;80871
00080000;81177;81336
00080000;81634;81794
00080000;82091;82252
00080000;82548;82710
00080000;83005;83168
00080000;83462;83626
00080000;83919;84084
00080000;84376;84542
00080000;84833;85000
00080000;85290;85458
00080000;85747;85917
00080000;86204;86376
00080000;86661;86835
00080000;87118;87294
00080000;87575;87753
00080000;88032;88212
00080000;88489;88671
00080000;88946;89130
00080000;89403;89589
00080000;89860;90048
00080000;90317;90507
00080000;90774;90966
00080000;91231;91425
00080000;91688;91884
00080000;92145;92343
00080000;92602;92802
00080000;93059;93261
00080000;93516;93720
00080000;93973;94179
00080000;94430;94638
00080000;94887;95097
00080000;95344;95556
00080000;95801;96015
00080000;96259;96473
00080000;96717;96931
00080000;97175;97389
00080000;97633;97847
00080000;98091;98305
00080000;98549;98763
00080000;99007;99221
00080000;99465;99679
00080000;99923;100137
00080000;100381;100595
00080000;100839;101053
00080000;101297;101511
00080000;101755;101969
00080000;102213;102427
00080000;102671;102885
00080000;103129;103343
00080000;103587;103801
00080000;104045;104259
00080000;104503;104717
00080000;104961;105175
00080000;105419;105633
00080000;105877;106091
00080000;106335;106549
00080000;106793;107007
00080000;107251;107465
00080000;107709;107923
00080000;108167;108381
00080000;108625;108839
00080000;109083;109297
00080000;109541;109755
00080000;109999;110213
00080000;110457;110671
00080000;110915;111129
00080000;111373;111587
00080000;122513;122518
00080000;122971;122977
00080000;123429;123436
00080000;123887;123895
00080000;124345;124354
00080000;124803;124813
00080000;125261;125272
00080000;125719;125731
00080000;126177;126190
00080000;126635;126649
00080000;127093;127108
00080000;127551;127567
00080000;128009;128026
00080000;128467;128485
00080000;128924;128944
00080000;129381;129403
00080000;129838;129862
00080000;130295;130321
00080000;130752;130780
00080000;131209;131239
00080000;131667;131698
00080000;132125;132157
00080000;132583;132616
00080000;133041;133075
00080000;133498;133534
00080000;133955;133993
00080000;134412;134452
00080000;134869;134911
00080000;135225;135370
00080000;135682;135829
00080000;136139;136288
00080000;136596;136747
00080000;137053;137212
00080000;137510;137670
00080000;137967;138128
00080000;138424;138586
00080000;138881;139044
00080000;139338;139502
00080000;139795;139960
00080000;140252;140418
00080000;140709;140876
00080000;141166;141334
00080000;141623;141793
00080000;142080;142252
00080000;142537;142711
00080000;142994;143170
00080000;143451;143629
00080000;143908;144088
00080000;144365;144547
00080000;144822;145006
00080000;145279;145465
00080000;145736;145924
00080000;146193;146383
00080000;146650;146842
00080000;147107;147301
00080000;147564;147760
00080000;148021;148219
00080000;148478;148678
00080000;148935;149137
00080000;149392;149596
00080000;149849;150055
00080000;150306;150514
00080000;150763;150973
00080000;151220;151432
00080000;151677;151891
00080000;152135;152349
00080000;152593;152807
00080000;153051;153265
00080000;153509;153723
00080000;153967;154181
00080000;154425;154639
00080000;154883;155097
00080000;155341;155555
00080000;155799;156013
00080000;156257;156471
00080000;156715;156929
00080000;157173;157387
00080000;157631;157845
00080000;158089;158303
00080000;158547;158761
00080000;159005;159219
00080000;159463;159677
00080000;159921;160135
00080000;160379;160593
00080000;160837;161051
00080000;161295;161509
00080000;161753;161967
00080000;162211;162425
00080000;162669;162883
00080000;163127;163341
00080000;163585;163799
00080000;164043;164257
00080000;164501;164715
00080000;164959;165173
00080000;165417;165631
00080000;165875;166089
00080000;166333;166547
00080000;166791;167005
00080000;167249;167463
00080000;178389;178394
00080000;178847;178853
00080000;179305;179312
00080000;179763;179771
00080000;180221;180230
00080000;180679;180689
00080000;181137;181148
00080000;181595;181607
00080000;182053;182066
00080000;182511;182525
00080000;182969;182984
00080000;183427;183443
00080000;183885;183902
00080000;184343;184361
00080000;184800;184820
00080000;185257;185279
00080000;185714;185738
00080000;186171;186197
00080000;186628;186656
00080000;187085;187115
00080000;187542;187574
00080000;188000;188033
00080000;188458;188492
00080000;188916;188951
00080000;189373;189410
00080000;189830;189869
00080000;190287;190328
00080000;190644;190787
00080000;191101;191246
00080000;191558;191705
00080000;192015;192164
00080000;192472;192623
00080000;192929;193088
00080000;193386;193546
00080000;193843;194004
00080000;194300;194462
00080000;194757;194920
00080000;195214;195378
00080000;195671;195836
00080000;196128;196294
00080000;196585;196752
00080000;197042;197210
00080000;197499;197669
00080000;197956;198128
00080000;198413;198587
00080000;198870;199046
00080000;199327;199505
00080000;199784;199964
00080000;200241;200423
00080000;200698;200882
00080000;201155;201341
00080000;201612;201800
00080000;202069;202259
00080000;202526;202718
00080000;202983;203177
00080000;203440;203636
00080000;203897;204095
00080000;204354;204554
00080000;204811;205013
00080000;205268;205472
00080000;205725;205931
00080000;206182;206390
00080000;206639;206849
00080000;207096;207308
00080000;207553;207767
00080000;208011;208225
00080000;208469;208683
00080000;208927;209141
00080000;209385;209599
00080000;209843;210057
00080000;210301;210515
00080000;210759;210973
00080000;211217;211431
00080000;211675;211889
00080000;212133;212347
00080000;212591;212805
00080000;213049;213263
00080000;213507;213721
00080000;213965;214179
00080000;214423;214637
00080000;214881;215095
00080000;215339;215553
00080000;215797;216011
00080000;216255;216469
00080000;216713;216927
00080000;217171;217385
00080000;217629;217843
00080000;218087;218301
00080000;218545;218759
00080000;219003;219217
00080000;219461;219675
00080000;219919;220133
00080000;220377;220591
00080000;220835;221049
00080000;221293;221507
00080000;221751;221965
00080000;222209;222423
00080000;222667;222881
00080000;223125;223339
00080000;234265;234270
00080000;234723;234729
00080000;235181;235188
00080000;235639;235647
00080000;236097;236106
00080000;236555;236565
00080000;237013;237024
00080000;237471;237483
00080000;237929;237942
00080000;238387;238401
00080000;238845;238860
00080000;239303;239319
00080000;239761;239778
00080000;240219;240237
00080000;240676;240696
00080000;241133;241155
00080000;241590;241614
00080000;242047;242073
00080000;242504;242532
00080000;242961;242991
00080000;243418;243450
00080000;243875;243909
00080000;244333;244368
00080000;244791;244827
00080000;245248;245286
00080000;245705;245745
00080000;246063;246204
00080000;246520;246663
00080000;246977;247122
00080000;247434;247581
00080000;247891;248040
00080000;248348;248499
00080000;248805;248964
00080000;249262;249422
00080000;249719;249880
00080000;250176;250338
00080000;250633;250796
00080000;251090;251254
00080000;251547;251712
00080000;252004;252170
00080000;252461;252628
00080000;252918;253086
00080000;253375;253545
00080000;253832;254004
00080000;254289;254463
00080000;254746;254922
00080000;255203;255381
00080000;255660;255840
00080000;256117;256299
00080000;256574;256758
00080000;257031;257217
00080000;257488;257676
00080000;257945;258135
00080000;258402;258594
00080000;258859;259053
00080000;259316;259512
00080000;259773;259971
00080000;260230;260430
00080000;260687;260889
00080000;261144;261348
00080000;261601;261807
00080000;262058;262266
00080000;262515;262725
00080000;262972;263184
00080000;263429;263643
00080000;263887;264101
00080000;264345;264559
00080000;264803;265017
00080000;265261;265475
00080000;265719;265933
00080000;266177;266391
00080000;266635;266849
00080000;267093;267307
00080000;267551;267765
00080000;268009;268223
00080000;268467;268681
00080000;268925;269139
00080000;269383;269597
00080000;269841;270055
00080000;270299;270513
00080000;270757;270971
00080000;271215;271429
00080000;271673;271887
00080000;272131;272345
00080000;272589;272803
00080000;273047;273261
00080000;273505;273719
00080000;273963;274177
00080000;274421;274635
00080000;274879;275093
00080000;275337;275551
00080000;275795;276009
00080000;276253;276467
00080000;276711;276925
00080000;277169;277383
00080000;277627;277841
00080000;278085;278299
00080000;278543;278757
00080000;279001;279215
00080000;290141;290146
00080000;290599;290605
00080000;291057;291064
00080000;291515;291523
00080000;291973;291982
00080000;292431;292441
00080000;292889;292900
00080000;293347;293359
00080000;293805;293818
00080000;294263;294277
00080000;294721;294736
00080000;295179;295195
00080000;295637;295654
00080000;296095;296113
00080000;296552;296572
00080000;297009;297031
00080000;297466;297490
00080000;297923;297949
00080000;298380;298408
00080000;298837;298867
00080000;299294;299326
00080000;299751;299785
00080000;300208;300244
00080000;300666;300703
00080000;301123;301162
00080000;301482;301621
00080000;301939;302080
00080000;302396;302539
00080000;302853;302998
00080000;303310;303457
00080000;303767;303916
00080000;304224;304375
00080000;304681;304840
00080000;305138;305298
00080000;305595;305756
00080000;306052;306214
00080000;306509;306672
00080000;306966;307130
00080000;307423;307588
00080000;307880;308046
00080000;308337;308504
00080000;308794;308962
00080000;309251;309421
00080000;309708;309880
00080000;310165;310339
00080000;310622;310798
00080000;311079;311257
00080000;311536;311716
00080000;311993;312175
00080000;312450;312634
00080000;312907;313093
00080000;313364;313552
00080000;313821;314011
00080000;314278;314470
00080000;314735;314929
00080000;315192;315388
00080000;315649;315847
00080000;316106;316306
00080000;316563;316765
00080000;317020;317224
00080000;317477;317683
00080000;317934;318142
00080000;318391;318601
00080000;318848;319060
00080000;319305;319519
00080000;319763;319977
00080000;320221;320435
00080000;320679;320893
00080000;321137;321351
00080000;321595;321809
00080000;322053;322267
00080000;322511;322725
00080000;322969;323183
00080000;323427;323641
00080000;323885;324099
00080000;324343;324557
00080000;324801;325015
00080000;325259;325473
00080000;325717;325931
00080000;326175;326389
00080000;326633;326847
00080000;327091;327305
00080000;327549;327763
00080000;328007;328221
00080000;328465;328679
00080000;328923;329137
00080000;329381;329595
00080000;329839;330053
00080000;330297;330511
00080000;330755;330969
00080000;331213;331427
00080000;331671;331885
00080000;332129;332343
